frequency:    0.250000 Hz
start time    31288 ms
stop time     71288 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
379,155,0,213.50,15.50,198
380,90,0,214.08,9.08,205
381,126,0,214.66,12.66,202
382,122,0,215.25,12.25,203
383,158,0,215.83,15.83,200
384,144,0,216.41,14.41,202
385,89,0,216.99,8.99,208
386,105,0,217.58,10.58,207
387,121,0,218.16,12.16,206
388,117,0,218.75,11.75,207
389,123,0,219.33,12.33,207
390,119,0,219.92,11.92,208
391,135,0,220.51,13.51,207
392,120,0,221.10,12.10,209
393,116,0,221.69,11.69,210
394,122,0,222.28,12.28,210
395,118,0,222.87,11.87,211
396,124,0,223.46,12.46,211
397,130,0,224.05,13.05,211
398,156,0,224.64,15.64,209
399,122,0,225.24,12.24,213
400,138,0,225.83,13.83,212
401,144,0,226.42,14.42,212
402,160,0,227.02,16.02,211
403,146,0,227.61,14.61,213
404,152,0,228.21,15.21,213
405,138,0,228.81,13.81,215
406,134,0,229.40,13.40,216
407,160,0,230.00,16.00,214
408,156,0,230.60,15.60,215
409,152,0,231.20,15.20,216
410,158,0,231.80,15.80,216
411,144,0,232.40,14.40,218
412,150,0,233.00,15.00,218
413,166,0,233.60,16.60,217
414,162,0,234.21,16.21,218
415,178,0,234.81,17.81,217
416,174,0,235.41,17.41,218
417,170,0,236.02,17.02,219
418,146,0,236.62,14.62,222
419,162,0,237.22,16.22,221
420,188,0,237.83,18.83,219
421,154,0,238.44,15.44,223
422,180,0,239.04,18.04,221
423,166,0,239.65,16.65,223
424,162,0,240.26,16.26,224
425,138,0,240.87,13.87,227
426,144,0,241.47,14.47,227
427,160,0,242.08,16.08,226
428,146,0,242.69,14.69,228
429,163,0,243.30,16.30,227
430,159,0,243.91,15.91,228
431,145,0,244.52,14.52,230
432,151,0,245.14,15.14,230
433,117,0,245.75,11.75,234
434,123,0,246.36,12.36,234
435,129,0,246.97,12.97,234
436,135,0,247.58,13.58,234
437,111,0,248.20,11.20,237
438,88,0,248.81,8.81,240
439,104,0,249.43,10.43,239
440,140,0,250.04,14.04,236
441,136,0,250.66,13.66,237
442,112,0,251.27,11.27,240
443,118,0,251.89,11.89,240
444,155,0,252.50,15.50,237
445,121,0,253.12,12.12,241
446,107,0,253.74,10.74,243
447,133,0,254.36,13.36,241
448,109,0,254.97,10.97,244
449,115,0,255.59,11.59,244
450,152,0,256.21,15.21,241
451,148,0,256.83,14.83,242
452,154,0,257.45,15.45,242
453,140,0,258.07,14.07,244
454,116,0,258.69,11.69,247
455,153,0,259.31,15.31,244
456,129,0,259.93,12.93,247
457,155,0,260.55,15.55,245
458,151,0,261.17,15.17,246
459,147,0,261.79,14.79,247
460,144,0,262.41,14.41,248
461,150,0,263.04,15.04,248
462,146,0,263.66,14.66,249
463,162,0,264.28,16.28,248
464,139,0,264.90,13.90,251
465,145,0,265.53,14.53,251
466,151,0,266.15,15.15,251
467,147,0,266.77,14.77,252
468,153,0,267.40,15.40,252
469,140,0,268.02,14.02,254
470,136,0,268.65,13.65,255
471,172,0,269.27,17.27,252
472,168,0,269.90,16.90,253
473,135,0,270.52,13.52,257
474,151,0,271.15,15.15,256
475,127,0,271.77,12.77,259
476,163,0,272.40,16.40,256
477,150,0,273.02,15.02,258
478,156,0,273.65,15.65,258
479,162,0,274.27,16.27,258
480,159,0,274.90,15.90,259
481,145,0,275.53,14.53,261
482,141,0,276.15,14.15,262
483,127,0,276.78,12.78,264
484,164,0,277.41,16.41,261
485,100,0,278.03,10.03,268
486,96,0,278.66,9.66,269
487,112,0,279.29,11.29,268
488,79,0,279.92,7.92,272
489,105,0,280.54,10.54,270
490,91,0,281.17,9.17,272
491,147,0,281.80,14.80,267
492,104,0,282.43,10.43,272
493,80,0,283.05,8.05,275
494,166,0,283.68,16.68,267
495,113,0,284.31,11.31,273
496,129,0,284.94,12.94,272
497,135,0,285.57,13.57,272
498,141,0,286.19,14.19,272
499,138,0,286.82,13.82,273
500,164,0,287.45,16.45,271
501,130,0,288.08,13.08,275
502,137,0,288.71,13.71,275
503,133,0,289.34,13.34,276
504,139,0,289.96,13.96,276
505,115,0,290.59,11.59,279
506,162,0,291.22,16.22,275
507,168,0,291.85,16.85,275
508,154,0,292.48,15.48,277
509,141,0,293.10,14.10,279
510,127,0,293.73,12.73,281
511,143,0,294.36,14.36,280
512,159,0,294.99,15.99,279
513,136,0,295.62,13.62,282
514,162,0,296.25,16.25,280
515,158,0,296.87,15.87,281
516,165,0,297.50,16.50,281
517,161,0,298.13,16.13,282
518,187,0,298.76,18.76,280
519,183,0,299.39,18.39,281
520,170,0,300.01,17.01,283
521,166,0,300.64,16.64,284
522,162,0,301.27,16.27,285
523,158,0,301.90,15.90,286
524,185,0,302.52,18.52,284
525,181,0,303.15,18.15,285
526,167,0,303.78,16.78,287
527,144,0,304.40,14.40,290
528,180,0,305.03,18.03,287
529,176,0,305.66,17.66,288
530,152,0,306.29,15.29,291
531,189,0,306.91,18.91,288
532,155,0,307.54,15.54,292
533,151,0,308.16,15.16,293
534,177,0,308.79,17.79,291
535,164,0,309.42,16.42,293
536,80,0,310.04,8.04,302
537,146,0,310.67,14.67,296
538,92,0,311.29,9.29,302
539,109,0,311.92,10.92,301
540,105,0,312.54,10.54,302
541,141,0,313.17,14.17,299
542,157,0,313.79,15.79,298
543,94,0,314.41,9.41,305
544,140,0,315.04,14.04,301
545,96,0,315.66,9.66,306
546,132,0,316.29,13.29,303
547,129,0,316.91,12.91,304
548,105,0,317.53,10.53,307
549,131,0,318.15,13.15,305
550,157,0,318.78,15.78,303
551,153,0,319.40,15.40,304
552,130,0,320.02,13.02,307
553,116,0,320.64,11.64,309
554,132,0,321.26,13.26,308
555,158,0,321.88,15.88,306
556,145,0,322.50,14.50,308
557,131,0,323.13,13.13,310
558,137,0,323.75,13.75,310
559,153,0,324.36,15.36,309
560,129,0,324.98,12.98,312
561,166,0,325.60,16.60,309
562,142,0,326.22,14.22,312
563,148,0,326.84,14.84,312
564,134,0,327.46,13.46,314
565,150,0,328.08,15.08,313
566,146,0,328.69,14.69,314
567,153,0,329.31,15.31,314
568,149,0,329.93,14.93,315
569,175,0,330.54,17.54,313
570,171,0,331.16,17.16,314
571,157,0,331.77,15.77,316
572,163,0,332.39,16.39,316
573,150,0,333.00,15.00,318
574,146,0,333.62,14.62,319
575,132,0,334.23,13.23,321
576,168,0,334.84,16.84,318
577,124,0,335.46,12.46,323
578,140,0,336.07,14.07,322
579,156,0,336.68,15.68,321
580,142,0,337.29,14.29,323
581,119,0,337.90,11.90,326
582,125,0,338.51,12.51,326
583,131,0,339.12,13.12,326
584,97,0,339.73,9.73,330
585,143,0,340.34,14.34,326
586,119,0,340.95,11.95,329
587,115,0,341.56,11.56,330
588,101,0,342.17,10.17,332
589,127,0,342.78,12.78,330
590,93,0,343.38,9.38,334
591,119,0,343.99,11.99,332
592,165,0,344.59,16.59,328
593,101,0,345.20,10.20,335
594,118,0,345.80,11.80,334
595,104,0,346.41,10.41,336
596,120,0,347.01,12.01,335
597,116,0,347.61,11.61,336
598,112,0,348.22,11.22,337
599,128,0,348.82,12.82,336
600,134,0,349.42,13.42,336
601,120,0,350.02,12.02,338
602,126,0,350.62,12.62,338
603,132,0,351.22,13.22,338
604,138,0,351.82,13.82,338
605,144,0,352.42,14.42,338
606,140,0,353.01,14.01,339
607,136,0,353.61,13.61,340
608,112,0,354.21,11.21,343
609,158,0,354.80,15.80,339
610,153,0,355.40,15.40,340
611,139,0,355.99,13.99,342
612,145,0,356.59,14.59,342
613,151,0,357.18,15.18,342
614,167,0,357.77,16.77,341
615,143,0,358.36,14.36,344
616,169,0,358.96,16.96,342
617,165,0,359.55,16.55,343
618,171,0,360.14,17.14,343
619,157,0,360.73,15.73,345
620,153,0,361.31,15.31,346
621,179,0,361.90,17.90,344
622,154,0,362.49,15.49,347
623,150,0,363.08,15.08,348
624,136,0,363.66,13.66,350
625,142,0,364.25,14.25,350
626,178,0,364.83,17.83,347
627,144,0,365.41,14.41,351
628,149,0,366.00,15.00,351
629,155,0,366.58,15.58,351
630,171,0,367.16,17.16,350
631,177,0,367.74,17.74,350
632,163,0,368.32,16.32,352
633,149,0,368.90,14.90,354
634,154,0,369.48,15.48,354
635,180,0,370.06,18.06,352
636,116,0,370.63,11.63,359
637,142,0,371.21,14.21,357
638,127,0,371.78,12.78,359
639,153,0,372.36,15.36,357
640,129,0,372.93,12.93,360
641,165,0,373.51,16.51,357
642,120,0,374.08,12.08,362
643,106,0,374.65,10.65,364
644,142,0,375.22,14.22,361
645,97,0,375.79,9.79,366
646,93,0,376.36,9.36,367
647,119,0,376.92,11.92,365
648,144,0,377.49,14.49,363
649,130,0,378.06,13.06,365
650,116,0,378.62,11.62,367
651,171,0,379.19,17.19,362
652,87,0,379.75,8.75,371
653,83,0,380.31,8.31,372
654,138,0,380.88,13.88,367
655,124,0,381.44,12.44,369
656,149,0,382.00,15.00,367
657,135,0,382.56,13.56,369
658,151,0,383.11,15.11,368
659,126,0,383.67,12.67,371
660,122,0,384.23,12.23,372
661,167,0,384.78,16.78,368
662,143,0,385.34,14.34,371
663,108,0,385.89,10.89,375
664,124,0,386.44,12.44,374
665,149,0,386.99,14.99,372
666,135,0,387.55,13.55,374
667,150,0,388.10,15.10,373
668,156,0,388.64,15.64,373
669,151,0,389.19,15.19,374
670,137,0,389.74,13.74,376
671,162,0,390.28,16.28,374
672,188,0,390.83,18.83,372
673,153,0,391.37,15.37,376
674,159,0,391.92,15.92,376
675,134,0,392.46,13.46,379
676,149,0,393.00,15.00,378
677,155,0,393.54,15.54,378
678,140,0,394.08,14.08,380
679,146,0,394.62,14.62,380
680,141,0,395.15,14.15,381
681,166,0,395.69,16.69,379
682,132,0,396.22,13.22,383
683,157,0,396.76,15.76,381
684,152,0,397.29,15.29,382
685,158,0,397.82,15.82,382
686,143,0,398.35,14.35,384
687,168,0,398.88,16.88,382
688,134,0,399.41,13.41,386
689,129,0,399.94,12.94,387
690,164,0,400.47,16.47,384
691,139,0,400.99,13.99,387
692,135,0,401.51,13.51,388
693,140,0,402.04,14.04,388
694,155,0,402.56,15.56,387
695,140,0,403.08,14.08,389
696,136,0,403.60,13.60,390
697,81,0,404.12,8.12,396
698,106,0,404.64,10.64,394
699,151,0,405.15,15.15,390
700,106,0,405.67,10.67,395
701,171,0,406.18,17.18,389
702,106,0,406.70,10.70,396
703,102,0,407.21,10.21,397
704,97,0,407.72,9.72,398
705,152,0,408.23,15.23,393
706,117,0,408.74,11.74,397
707,112,0,409.24,11.24,398
708,107,0,409.75,10.75,399
709,102,0,410.26,10.26,400
710,117,0,410.76,11.76,399
711,122,0,411.26,12.26,399
712,137,0,411.76,13.76,398
713,142,0,412.26,14.26,398
714,107,0,412.76,10.76,402
715,112,0,413.26,11.26,402
716,127,0,413.76,12.76,401
717,142,0,414.25,14.25,400
718,147,0,414.75,14.75,400
719,132,0,415.24,13.24,402
720,157,0,415.73,15.73,400
721,152,0,416.22,15.22,401
722,137,0,416.71,13.71,403
723,122,0,417.20,12.20,405
724,176,0,417.69,17.69,400
725,151,0,418.17,15.17,403
726,156,0,418.66,15.66,403
727,161,0,419.14,16.14,403
728,136,0,419.62,13.62,406
729,161,0,420.10,16.10,404
730,145,0,420.58,14.58,406
731,150,0,421.06,15.06,406
732,165,0,421.54,16.54,405
733,150,0,422.01,15.01,407
734,144,0,422.49,14.49,408
735,159,0,422.96,15.96,407
736,154,0,423.43,15.43,408
737,179,0,423.90,17.90,406
738,143,0,424.37,14.37,410
739,178,0,424.84,17.84,407
740,173,0,425.30,17.30,408
741,177,0,425.77,17.77,408
742,172,0,426.23,17.23,409
743,166,0,426.69,16.69,410
744,141,0,427.15,14.15,413
745,156,0,427.61,15.61,412
746,170,0,428.07,17.07,411
747,145,0,428.53,14.53,414
748,169,0,428.98,16.98,412
749,174,0,429.44,17.44,412
750,148,0,429.89,14.89,415
751,153,0,430.34,15.34,415
752,157,0,430.79,15.79,415
753,152,0,431.24,15.24,416
754,166,0,431.69,16.69,415
755,171,0,432.14,17.14,415
756,95,0,432.58,9.58,423
757,150,0,433.02,15.02,418
758,114,0,433.46,11.46,422
759,139,0,433.90,13.90,420
760,133,0,434.34,13.34,421
761,127,0,434.78,12.78,422
762,142,0,435.22,14.22,421
763,86,0,435.65,8.65,427
764,130,0,436.08,13.08,423
765,145,0,436.52,14.52,422
766,129,0,436.95,12.95,424
767,143,0,437.38,14.38,423
768,138,0,437.80,13.80,424
769,112,0,438.23,11.23,427
770,136,0,438.65,13.65,425
771,90,0,439.08,9.08,430
772,104,0,439.50,10.50,429
773,149,0,439.92,14.92,425
774,133,0,440.34,13.34,427
775,167,0,440.75,16.75,424
776,131,0,441.17,13.17,428
777,105,0,441.58,10.58,431
778,99,0,442.00,10.00,432
779,114,0,442.41,11.41,431
780,178,0,442.82,17.82,425
781,122,0,443.23,12.23,431
782,146,0,443.63,14.63,429
783,120,0,444.04,12.04,432
784,134,0,444.44,13.44,431
785,148,0,444.84,14.84,430
786,152,0,445.25,15.25,430
787,116,0,445.64,11.64,434
788,120,0,446.04,12.04,434
789,134,0,446.44,13.44,433
790,148,0,446.83,14.83,432
791,132,0,447.23,13.23,434
792,126,0,447.62,12.62,435
793,160,0,448.01,16.01,432
794,133,0,448.40,13.40,435
795,137,0,448.78,13.78,435
796,131,0,449.17,13.17,436
797,125,0,449.55,12.55,437
798,129,0,449.93,12.93,437
799,143,0,450.32,14.32,436
800,106,0,450.69,10.69,440
801,140,0,451.07,14.07,437
802,144,0,451.45,14.45,437
803,128,0,451.82,12.82,439
804,161,0,452.19,16.19,436
805,145,0,452.57,14.57,438
806,139,0,452.94,13.94,439
807,123,0,453.30,12.30,441
808,146,0,453.67,14.67,439
809,140,0,454.03,14.03,440
810,143,0,454.40,14.40,440
811,147,0,454.76,14.76,440
812,151,0,455.12,15.12,440
813,134,0,455.48,13.48,442
814,148,0,455.83,14.83,441
815,131,0,456.19,13.19,443
816,145,0,456.54,14.54,442
817,108,0,456.89,10.89,446
818,152,0,457.24,15.24,442
819,125,0,457.59,12.59,445
820,139,0,457.94,13.94,444
821,132,0,458.28,13.28,445
822,146,0,458.63,14.63,444
823,159,0,458.97,15.97,443
824,133,0,459.31,13.31,446
825,146,0,459.65,14.65,445
826,139,0,459.99,13.99,446
827,133,0,460.32,13.32,447
828,126,0,460.65,12.65,448
829,149,0,460.99,14.99,446
830,143,0,461.32,14.32,447
831,116,0,461.65,11.65,450
832,119,0,461.97,11.97,450
833,132,0,462.30,13.30,449
834,136,0,462.62,13.62,449
835,79,0,462.94,7.94,455
